date,ticker,close
2025-01-02,ACA FP Equity,15.027058
2025-01-03,ACA FP Equity,15.391183
2025-01-06,ACA FP Equity,15.452597
2025-01-07,ACA FP Equity,15.20578
2025-01-08,ACA FP Equity,15.144638
2025-01-09,ACA FP Equity,15.347053
2025-01-10,ACA FP Equity,15.545257
2025-01-13,ACA FP Equity,15.663011
2025-01-14,ACA FP Equity,15.618581
2025-01-15,ACA FP Equity,15.548966
2025-01-16,ACA FP Equity,15.460766
2025-01-17,ACA FP Equity,15.889729
2025-01-20,ACA FP Equity,15.930831
2025-01-21,ACA FP Equity,15.640045
2025-01-22,ACA FP Equity,15.528275
2025-01-23,ACA FP Equity,15.752719
2025-01-24,ACA FP Equity,15.804406
2025-01-27,ACA FP Equity,15.698406
2025-01-28,ACA FP Equity,15.422003
2025-01-29,ACA FP Equity,15.336167
2025-01-30,ACA FP Equity,14.857291
2025-01-31,ACA FP Equity,14.558399
2025-02-03,ACA FP Equity,14.633322
2025-02-04,ACA FP Equity,14.553038
2025-02-05,ACA FP Equity,14.66094
2025-02-06,ACA FP Equity,14.907283
2025-02-07,ACA FP Equity,14.870565
2025-02-10,ACA FP Equity,14.86423
2025-02-11,ACA FP Equity,15.302612
2025-02-12,ACA FP Equity,15.449846
2025-02-13,ACA FP Equity,15.236814
2025-02-14,ACA FP Equity,15.387616
2025-02-17,ACA FP Equity,15.423638
2025-02-18,ACA FP Equity,15.20014
2025-02-19,ACA FP Equity,15.303841
2025-02-20,ACA FP Equity,15.215322
2025-02-21,ACA FP Equity,14.805899
2025-02-24,ACA FP Equity,14.828937
2025-02-25,ACA FP Equity,14.729147
2025-02-26,ACA FP Equity,14.634386
2025-02-27,ACA FP Equity,14.334287
2025-02-28,ACA FP Equity,14.278076
2025-03-03,ACA FP Equity,14.190276
2025-03-04,ACA FP Equity,14.208547
2025-03-05,ACA FP Equity,14.06544
2025-03-06,ACA FP Equity,14.115168
2025-03-07,ACA FP Equity,13.942242
2025-03-10,ACA FP Equity,13.909268
2025-03-11,ACA FP Equity,14.119907
2025-03-12,ACA FP Equity,14.099283
2025-03-13,ACA FP Equity,14.049441
2025-03-14,ACA FP Equity,14.197999
2025-03-17,ACA FP Equity,14.122775
2025-03-18,ACA FP Equity,14.100379
2025-03-19,ACA FP Equity,14.130182
2025-03-20,ACA FP Equity,14.388088
2025-03-21,ACA FP Equity,13.92529
2025-03-24,ACA FP Equity,13.806045
2025-03-25,ACA FP Equity,13.693451
2025-03-26,ACA FP Equity,13.459914
2025-03-27,ACA FP Equity,13.303437
2025-03-28,ACA FP Equity,13.130172
2025-03-31,ACA FP Equity,13.216804
2025-04-01,ACA FP Equity,12.979496
2025-04-02,ACA FP Equity,12.960097
2025-04-03,ACA FP Equity,13.025394
2025-04-04,ACA FP Equity,12.949141
2025-04-07,ACA FP Equity,13.029615
2025-04-08,ACA FP Equity,13.257053
2025-04-09,ACA FP Equity,13.298378
2025-04-10,ACA FP Equity,13.218514
2025-04-11,ACA FP Equity,13.083918
2025-04-14,ACA FP Equity,12.877533
2025-04-15,ACA FP Equity,12.926513
2025-04-16,ACA FP Equity,13.143161
2025-04-17,ACA FP Equity,13.022034
2025-04-18,ACA FP Equity,12.984171
2025-04-21,ACA FP Equity,13.152925
2025-04-22,ACA FP Equity,13.064122
2025-04-23,ACA FP Equity,13.214726
2025-04-24,ACA FP Equity,13.007582
2025-04-25,ACA FP Equity,12.851682
2025-04-28,ACA FP Equity,12.810102
2025-04-29,ACA FP Equity,13.186495
2025-04-30,ACA FP Equity,13.094709
2025-05-01,ACA FP Equity,12.916481
2025-05-02,ACA FP Equity,12.819535
2025-05-05,ACA FP Equity,12.786517
2025-05-06,ACA FP Equity,12.986276
2025-05-07,ACA FP Equity,13.047768
2025-05-08,ACA FP Equity,13.405989
2025-05-09,ACA FP Equity,13.481251
2025-05-12,ACA FP Equity,13.733763
2025-05-13,ACA FP Equity,13.851793
2025-05-14,ACA FP Equity,13.971103
2025-05-15,ACA FP Equity,13.742862
2025-05-16,ACA FP Equity,13.634633
2025-05-19,ACA FP Equity,13.64502
2025-05-20,ACA FP Equity,13.498712
2025-05-21,ACA FP Equity,12.986554
2025-05-22,ACA FP Equity,13.133366
2025-05-23,ACA FP Equity,13.038019
2025-05-26,ACA FP Equity,12.980477
2025-05-27,ACA FP Equity,13.073484
2025-05-28,ACA FP Equity,12.960911
2025-05-29,ACA FP Equity,13.00238
2025-05-30,ACA FP Equity,12.766583
2025-06-02,ACA FP Equity,12.617297
2025-06-03,ACA FP Equity,12.670289
2025-06-04,ACA FP Equity,12.694653
2025-06-05,ACA FP Equity,12.67067
2025-06-06,ACA FP Equity,12.580956
2025-06-09,ACA FP Equity,12.376169
2025-06-10,ACA FP Equity,12.354405
2025-06-11,ACA FP Equity,12.566772
2025-06-12,ACA FP Equity,12.358526
2025-06-13,ACA FP Equity,12.637105
2025-06-16,ACA FP Equity,12.723197
2025-06-17,ACA FP Equity,12.687874
2025-06-18,ACA FP Equity,12.836136
2025-06-19,ACA FP Equity,12.587264
2025-06-20,ACA FP Equity,12.247037
2025-06-23,ACA FP Equity,12.030587
2025-06-24,ACA FP Equity,11.840209
2025-06-25,ACA FP Equity,11.741869
2025-06-26,ACA FP Equity,11.69452
2025-06-27,ACA FP Equity,11.610402
2025-06-30,ACA FP Equity,11.318218
2025-07-01,ACA FP Equity,11.310576
2025-07-02,ACA FP Equity,11.133275
2025-07-03,ACA FP Equity,10.987319
2025-07-04,ACA FP Equity,10.962816
2025-07-07,ACA FP Equity,10.784638
2025-07-08,ACA FP Equity,10.495229
2025-07-09,ACA FP Equity,10.423116
2025-07-10,ACA FP Equity,10.490613
2025-07-11,ACA FP Equity,10.575785
2025-07-14,ACA FP Equity,10.656664
2025-07-15,ACA FP Equity,10.487466
2025-07-16,ACA FP Equity,10.32097
2025-07-17,ACA FP Equity,10.247957
2025-07-18,ACA FP Equity,10.290635
2025-07-21,ACA FP Equity,10.004296
2025-07-22,ACA FP Equity,10.149461
2025-07-23,ACA FP Equity,10.057147
2025-07-24,ACA FP Equity,9.880099
2025-07-25,ACA FP Equity,9.975186
2025-07-28,ACA FP Equity,10.119186
2025-07-29,ACA FP Equity,10.218596
2025-07-30,ACA FP Equity,10.346738
2025-07-31,ACA FP Equity,10.348754
2025-08-01,ACA FP Equity,10.51553
2025-08-04,ACA FP Equity,10.684272
2025-08-05,ACA FP Equity,10.667229
2025-08-06,ACA FP Equity,10.85714
2025-08-07,ACA FP Equity,10.854602
2025-08-08,ACA FP Equity,10.829222
2025-08-11,ACA FP Equity,10.653803
2025-08-12,ACA FP Equity,10.713588
2025-08-13,ACA FP Equity,10.787719
2025-08-14,ACA FP Equity,10.548423
2025-08-15,ACA FP Equity,10.640903
2025-08-18,ACA FP Equity,10.758507
2025-08-19,ACA FP Equity,10.739423
2025-08-20,ACA FP Equity,10.399187
2025-08-21,ACA FP Equity,10.367572
2025-08-22,ACA FP Equity,10.379433
2025-08-25,ACA FP Equity,10.297145
2025-08-26,ACA FP Equity,10.304476
2025-08-27,ACA FP Equity,9.97624
2025-08-28,ACA FP Equity,10.033475
2025-08-29,ACA FP Equity,9.96006
2025-09-01,ACA FP Equity,10.045971
2025-09-02,ACA FP Equity,9.788926
2025-09-03,ACA FP Equity,9.821258
2025-09-04,ACA FP Equity,9.722332
2025-09-05,ACA FP Equity,9.891618
2025-09-08,ACA FP Equity,9.755513
2025-09-09,ACA FP Equity,9.672214
2025-09-10,ACA FP Equity,9.971546
2025-09-11,ACA FP Equity,9.833878
2025-09-12,ACA FP Equity,9.708028
2025-09-15,ACA FP Equity,9.710142
2025-09-16,ACA FP Equity,9.558567
2025-09-17,ACA FP Equity,9.724783
2025-09-18,ACA FP Equity,9.949602
2025-09-19,ACA FP Equity,9.914191
2025-09-22,ACA FP Equity,9.713719
2025-09-23,ACA FP Equity,9.880598
2025-09-24,ACA FP Equity,10.012165
2025-09-25,ACA FP Equity,10.059623
2025-09-26,ACA FP Equity,10.272286
2025-09-29,ACA FP Equity,10.198274
2025-09-30,ACA FP Equity,10.157734
2025-10-01,ACA FP Equity,9.993647
2025-10-02,ACA FP Equity,9.840225
2025-10-03,ACA FP Equity,10.022648
2025-10-06,ACA FP Equity,9.965606
2025-10-07,ACA FP Equity,10.258631
2025-10-08,ACA FP Equity,10.323596
2025-10-09,ACA FP Equity,10.183571
2025-10-10,ACA FP Equity,10.32524
2025-10-13,ACA FP Equity,10.58633
2025-10-14,ACA FP Equity,10.700587
2025-10-15,ACA FP Equity,10.63119
2025-10-16,ACA FP Equity,10.742558
2025-10-17,ACA FP Equity,10.876088
2025-10-20,ACA FP Equity,10.71189
2025-10-21,ACA FP Equity,10.628482
2025-10-22,ACA FP Equity,10.731627
2025-10-23,ACA FP Equity,10.743525
2025-10-24,ACA FP Equity,10.618096
2025-10-27,ACA FP Equity,10.491149
2025-10-28,ACA FP Equity,10.275708
2025-10-29,ACA FP Equity,10.33583
2025-10-30,ACA FP Equity,10.343921
2025-10-31,ACA FP Equity,10.482734
2025-11-03,ACA FP Equity,10.566741
2025-11-04,ACA FP Equity,10.325315
2025-11-05,ACA FP Equity,10.307783
2025-11-06,ACA FP Equity,10.43037
2025-11-07,ACA FP Equity,10.449074
2025-11-10,ACA FP Equity,10.519211
2025-11-11,ACA FP Equity,10.467372
2025-11-12,ACA FP Equity,10.352641
2025-11-13,ACA FP Equity,10.493845
2025-11-14,ACA FP Equity,10.279588
2025-11-17,ACA FP Equity,9.942099
2025-11-18,ACA FP Equity,10.021965
2025-11-19,ACA FP Equity,9.892303
2025-11-20,ACA FP Equity,9.87021
2025-11-21,ACA FP Equity,9.640485
2025-11-24,ACA FP Equity,9.470945
2025-11-25,ACA FP Equity,9.335519
2025-11-26,ACA FP Equity,9.392906
2025-11-27,ACA FP Equity,9.352213
2025-11-28,ACA FP Equity,9.108294
2025-12-01,ACA FP Equity,9.188677
2025-12-02,ACA FP Equity,9.052937
2025-12-03,ACA FP Equity,8.853651
2025-12-04,ACA FP Equity,8.915035
2025-12-05,ACA FP Equity,8.923425
2025-12-08,ACA FP Equity,8.727511
2025-12-09,ACA FP Equity,8.9672
2025-12-10,ACA FP Equity,8.859943
2025-12-11,ACA FP Equity,8.934866
2025-12-12,ACA FP Equity,8.951081
2025-12-15,ACA FP Equity,9.014614
2025-12-16,ACA FP Equity,8.9276
2025-12-17,ACA FP Equity,8.969438
2025-12-18,ACA FP Equity,8.746817
2025-12-19,ACA FP Equity,8.859797
2025-12-22,ACA FP Equity,8.81326
2025-12-23,ACA FP Equity,8.772417
2025-12-24,ACA FP Equity,8.953542
2025-12-25,ACA FP Equity,8.966747
2025-12-26,ACA FP Equity,9.046806
2025-12-29,ACA FP Equity,9.333603
2025-12-30,ACA FP Equity,9.37517
2025-12-31,ACA FP Equity,9.269977
