date,ticker,close
2025-01-02,SX7P Index,100.625794
2025-01-03,SX7P Index,101.484093
2025-01-06,SX7P Index,101.697305
2025-01-07,SX7P Index,99.829471
2025-01-08,SX7P Index,99.356739
2025-01-09,SX7P Index,100.029262
2025-01-10,SX7P Index,100.259774
2025-01-13,SX7P Index,100.812196
2025-01-14,SX7P Index,100.441584
2025-01-15,SX7P Index,99.968139
2025-01-16,SX7P Index,99.615446
2025-01-17,SX7P Index,101.074778
2025-01-20,SX7P Index,101.704474
2025-01-21,SX7P Index,101.217348
2025-01-22,SX7P Index,100.588013
2025-01-23,SX7P Index,100.660347
2025-01-24,SX7P Index,100.815037
2025-01-27,SX7P Index,99.80913
2025-01-28,SX7P Index,97.934401
2025-01-29,SX7P Index,97.039022
2025-01-30,SX7P Index,96.441167
2025-01-31,SX7P Index,95.891463
2025-02-03,SX7P Index,95.493976
2025-02-04,SX7P Index,95.07307
2025-02-05,SX7P Index,95.315917
2025-02-06,SX7P Index,95.077961
2025-02-07,SX7P Index,94.302739
2025-02-10,SX7P Index,94.052089
2025-02-11,SX7P Index,94.570315
2025-02-12,SX7P Index,94.424542
2025-02-13,SX7P Index,94.10463
2025-02-14,SX7P Index,94.426493
2025-02-17,SX7P Index,94.817154
2025-02-18,SX7P Index,94.207086
2025-02-19,SX7P Index,94.188054
2025-02-20,SX7P Index,93.798346
2025-02-21,SX7P Index,93.528542
2025-02-24,SX7P Index,93.646161
2025-02-25,SX7P Index,94.59798
2025-02-26,SX7P Index,94.269192
2025-02-27,SX7P Index,94.377239
2025-02-28,SX7P Index,94.406486
2025-03-03,SX7P Index,94.435074
2025-03-04,SX7P Index,94.623592
2025-03-05,SX7P Index,95.330293
2025-03-06,SX7P Index,94.284596
2025-03-07,SX7P Index,94.702137
2025-03-10,SX7P Index,94.644343
2025-03-11,SX7P Index,95.093366
2025-03-12,SX7P Index,96.012905
2025-03-13,SX7P Index,96.153564
2025-03-14,SX7P Index,96.65736
2025-03-17,SX7P Index,96.008799
2025-03-18,SX7P Index,95.792464
2025-03-19,SX7P Index,96.229883
2025-03-20,SX7P Index,96.74902
2025-03-21,SX7P Index,96.373314
2025-03-24,SX7P Index,97.495797
2025-03-25,SX7P Index,98.720038
2025-03-26,SX7P Index,98.366855
2025-03-27,SX7P Index,97.446068
2025-03-28,SX7P Index,98.216311
2025-03-31,SX7P Index,99.649838
2025-04-01,SX7P Index,99.173964
2025-04-02,SX7P Index,98.554196
2025-04-03,SX7P Index,98.757452
2025-04-04,SX7P Index,99.217372
2025-04-07,SX7P Index,100.048412
2025-04-08,SX7P Index,99.914085
2025-04-09,SX7P Index,99.722529
2025-04-10,SX7P Index,99.923466
2025-04-11,SX7P Index,98.692833
2025-04-14,SX7P Index,98.248678
2025-04-15,SX7P Index,98.411038
2025-04-16,SX7P Index,100.380694
2025-04-17,SX7P Index,101.881398
2025-04-18,SX7P Index,102.340098
2025-04-21,SX7P Index,102.49743
2025-04-22,SX7P Index,102.266947
2025-04-23,SX7P Index,102.754016
2025-04-24,SX7P Index,101.950996
2025-04-25,SX7P Index,101.640582
2025-04-28,SX7P Index,102.215696
2025-04-29,SX7P Index,102.73556
2025-04-30,SX7P Index,101.734399
2025-05-01,SX7P Index,100.814476
2025-05-02,SX7P Index,100.037657
2025-05-05,SX7P Index,99.494491
2025-05-06,SX7P Index,99.616319
2025-05-07,SX7P Index,100.131548
2025-05-08,SX7P Index,101.290891
2025-05-09,SX7P Index,102.373255
2025-05-12,SX7P Index,102.102981
2025-05-13,SX7P Index,102.525333
2025-05-14,SX7P Index,102.282328
2025-05-15,SX7P Index,101.939045
2025-05-16,SX7P Index,101.691383
2025-05-19,SX7P Index,102.594424
2025-05-20,SX7P Index,101.583108
2025-05-21,SX7P Index,100.300705
2025-05-22,SX7P Index,99.534269
2025-05-23,SX7P Index,99.422671
2025-05-26,SX7P Index,99.927044
2025-05-27,SX7P Index,101.29296
2025-05-28,SX7P Index,100.664788
2025-05-29,SX7P Index,100.427337
2025-05-30,SX7P Index,99.964068
2025-06-02,SX7P Index,100.237034
2025-06-03,SX7P Index,100.412129
2025-06-04,SX7P Index,99.901085
2025-06-05,SX7P Index,100.550684
2025-06-06,SX7P Index,99.960975
2025-06-09,SX7P Index,99.524693
2025-06-10,SX7P Index,99.348858
2025-06-11,SX7P Index,99.897345
2025-06-12,SX7P Index,99.315837
2025-06-13,SX7P Index,100.580048
2025-06-16,SX7P Index,100.154061
2025-06-17,SX7P Index,99.68118
2025-06-18,SX7P Index,99.218114
2025-06-19,SX7P Index,98.532387
2025-06-20,SX7P Index,97.417555
2025-06-23,SX7P Index,96.848006
2025-06-24,SX7P Index,95.58685
2025-06-25,SX7P Index,95.036458
2025-06-26,SX7P Index,95.377238
2025-06-27,SX7P Index,95.124159
2025-06-30,SX7P Index,94.018004
2025-07-01,SX7P Index,93.434454
2025-07-02,SX7P Index,93.313136
2025-07-03,SX7P Index,93.07158
2025-07-04,SX7P Index,93.576016
2025-07-07,SX7P Index,92.078528
2025-07-08,SX7P Index,91.039978
2025-07-09,SX7P Index,91.096638
2025-07-10,SX7P Index,91.783089
2025-07-11,SX7P Index,92.122967
2025-07-14,SX7P Index,91.513384
2025-07-15,SX7P Index,91.687795
2025-07-16,SX7P Index,90.834206
2025-07-17,SX7P Index,91.004365
