date,ticker,window,realized_vol
2025-01-02,BBVA SM Equity,60,
2025-01-03,BBVA SM Equity,60,
2025-01-06,BBVA SM Equity,60,
2025-01-07,BBVA SM Equity,60,
2025-01-08,BBVA SM Equity,60,
2025-01-09,BBVA SM Equity,60,
2025-01-10,BBVA SM Equity,60,
2025-01-13,BBVA SM Equity,60,
2025-01-14,BBVA SM Equity,60,
2025-01-15,BBVA SM Equity,60,
2025-01-16,BBVA SM Equity,60,
2025-01-17,BBVA SM Equity,60,
2025-01-20,BBVA SM Equity,60,
2025-01-21,BBVA SM Equity,60,
2025-01-22,BBVA SM Equity,60,
2025-01-23,BBVA SM Equity,60,
2025-01-24,BBVA SM Equity,60,
2025-01-27,BBVA SM Equity,60,
2025-01-28,BBVA SM Equity,60,
2025-01-29,BBVA SM Equity,60,
2025-01-30,BBVA SM Equity,60,
2025-01-31,BBVA SM Equity,60,
2025-02-03,BBVA SM Equity,60,
2025-02-04,BBVA SM Equity,60,
2025-02-05,BBVA SM Equity,60,
2025-02-06,BBVA SM Equity,60,
2025-02-07,BBVA SM Equity,60,
2025-02-10,BBVA SM Equity,60,
2025-02-11,BBVA SM Equity,60,
2025-02-12,BBVA SM Equity,60,
2025-02-13,BBVA SM Equity,60,
2025-02-14,BBVA SM Equity,60,
2025-02-17,BBVA SM Equity,60,
2025-02-18,BBVA SM Equity,60,
2025-02-19,BBVA SM Equity,60,
2025-02-20,BBVA SM Equity,60,
2025-02-21,BBVA SM Equity,60,
2025-02-24,BBVA SM Equity,60,
2025-02-25,BBVA SM Equity,60,
2025-02-26,BBVA SM Equity,60,
2025-02-27,BBVA SM Equity,60,
2025-02-28,BBVA SM Equity,60,
2025-03-03,BBVA SM Equity,60,
2025-03-04,BBVA SM Equity,60,
2025-03-05,BBVA SM Equity,60,
2025-03-06,BBVA SM Equity,60,
2025-03-07,BBVA SM Equity,60,
2025-03-10,BBVA SM Equity,60,
2025-03-11,BBVA SM Equity,60,
2025-03-12,BBVA SM Equity,60,
2025-03-13,BBVA SM Equity,60,
2025-03-14,BBVA SM Equity,60,
2025-03-17,BBVA SM Equity,60,
2025-03-18,BBVA SM Equity,60,
2025-03-19,BBVA SM Equity,60,
2025-03-20,BBVA SM Equity,60,
2025-03-21,BBVA SM Equity,60,
2025-03-24,BBVA SM Equity,60,
2025-03-25,BBVA SM Equity,60,
2025-03-26,BBVA SM Equity,60,0.246089
2025-03-27,BBVA SM Equity,60,0.241771
2025-03-28,BBVA SM Equity,60,0.241731
2025-03-31,BBVA SM Equity,60,0.241943
2025-04-01,BBVA SM Equity,60,0.236407
2025-04-02,BBVA SM Equity,60,0.234181
2025-04-03,BBVA SM Equity,60,0.239076
2025-04-04,BBVA SM Equity,60,0.239956
2025-04-07,BBVA SM Equity,60,0.241992
2025-04-08,BBVA SM Equity,60,0.241917
2025-04-09,BBVA SM Equity,60,0.240948
2025-04-10,BBVA SM Equity,60,0.238886
2025-04-11,BBVA SM Equity,60,0.236005
2025-04-14,BBVA SM Equity,60,0.238426
2025-04-15,BBVA SM Equity,60,0.227717
2025-04-16,BBVA SM Equity,60,0.243109
2025-04-17,BBVA SM Equity,60,0.243149
2025-04-18,BBVA SM Equity,60,0.243333
2025-04-21,BBVA SM Equity,60,0.244538
2025-04-22,BBVA SM Equity,60,0.24057
2025-04-23,BBVA SM Equity,60,0.240599
2025-04-24,BBVA SM Equity,60,0.239787
2025-04-25,BBVA SM Equity,60,0.239786
2025-04-28,BBVA SM Equity,60,0.246053
2025-04-29,BBVA SM Equity,60,0.255021
2025-04-30,BBVA SM Equity,60,0.256961
2025-05-01,BBVA SM Equity,60,0.257255
2025-05-02,BBVA SM Equity,60,0.255435
2025-05-05,BBVA SM Equity,60,0.254664
2025-05-06,BBVA SM Equity,60,0.255296
2025-05-07,BBVA SM Equity,60,0.254549
2025-05-08,BBVA SM Equity,60,0.256263
2025-05-09,BBVA SM Equity,60,0.256666
