date,ticker,window,realized_vol
2025-01-02,UCG IM Equity,60,
2025-01-03,UCG IM Equity,60,
2025-01-06,UCG IM Equity,60,
2025-01-07,UCG IM Equity,60,
2025-01-08,UCG IM Equity,60,
2025-01-09,UCG IM Equity,60,
2025-01-10,UCG IM Equity,60,
2025-01-13,UCG IM Equity,60,
2025-01-14,UCG IM Equity,60,
2025-01-15,UCG IM Equity,60,
2025-01-16,UCG IM Equity,60,
2025-01-17,UCG IM Equity,60,
2025-01-20,UCG IM Equity,60,
2025-01-21,UCG IM Equity,60,
2025-01-22,UCG IM Equity,60,
2025-01-23,UCG IM Equity,60,
2025-01-24,UCG IM Equity,60,
2025-01-27,UCG IM Equity,60,
2025-01-28,UCG IM Equity,60,
2025-01-29,UCG IM Equity,60,
2025-01-30,UCG IM Equity,60,
2025-01-31,UCG IM Equity,60,
2025-02-03,UCG IM Equity,60,
2025-02-04,UCG IM Equity,60,
2025-02-05,UCG IM Equity,60,
2025-02-06,UCG IM Equity,60,
2025-02-07,UCG IM Equity,60,
2025-02-10,UCG IM Equity,60,
2025-02-11,UCG IM Equity,60,
2025-02-12,UCG IM Equity,60,
2025-02-13,UCG IM Equity,60,
2025-02-14,UCG IM Equity,60,
2025-02-17,UCG IM Equity,60,
2025-02-18,UCG IM Equity,60,
2025-02-19,UCG IM Equity,60,
2025-02-20,UCG IM Equity,60,
2025-02-21,UCG IM Equity,60,
2025-02-24,UCG IM Equity,60,
2025-02-25,UCG IM Equity,60,
2025-02-26,UCG IM Equity,60,
2025-02-27,UCG IM Equity,60,
2025-02-28,UCG IM Equity,60,
2025-03-03,UCG IM Equity,60,
2025-03-04,UCG IM Equity,60,
2025-03-05,UCG IM Equity,60,
2025-03-06,UCG IM Equity,60,
2025-03-07,UCG IM Equity,60,
2025-03-10,UCG IM Equity,60,
2025-03-11,UCG IM Equity,60,
2025-03-12,UCG IM Equity,60,
2025-03-13,UCG IM Equity,60,
2025-03-14,UCG IM Equity,60,
2025-03-17,UCG IM Equity,60,
2025-03-18,UCG IM Equity,60,
2025-03-19,UCG IM Equity,60,
2025-03-20,UCG IM Equity,60,
2025-03-21,UCG IM Equity,60,
2025-03-24,UCG IM Equity,60,
2025-03-25,UCG IM Equity,60,
2025-03-26,UCG IM Equity,60,0.225141
2025-03-27,UCG IM Equity,60,0.228241
2025-03-28,UCG IM Equity,60,0.22744
2025-03-31,UCG IM Equity,60,0.233555
2025-04-01,UCG IM Equity,60,0.234794
2025-04-02,UCG IM Equity,60,0.235221
2025-04-03,UCG IM Equity,60,0.235915
2025-04-04,UCG IM Equity,60,0.23672
2025-04-07,UCG IM Equity,60,0.236109
2025-04-08,UCG IM Equity,60,0.245242
2025-04-09,UCG IM Equity,60,0.244258
2025-04-10,UCG IM Equity,60,0.246677
2025-04-11,UCG IM Equity,60,0.250583
2025-04-14,UCG IM Equity,60,0.250291
2025-04-15,UCG IM Equity,60,0.250571
2025-04-16,UCG IM Equity,60,0.251579
2025-04-17,UCG IM Equity,60,0.267628
2025-04-18,UCG IM Equity,60,0.267811
2025-04-21,UCG IM Equity,60,0.267092
2025-04-22,UCG IM Equity,60,0.262697
2025-04-23,UCG IM Equity,60,0.262541
2025-04-24,UCG IM Equity,60,0.2652
2025-04-25,UCG IM Equity,60,0.265282
2025-04-28,UCG IM Equity,60,0.267302
2025-04-29,UCG IM Equity,60,0.264334
2025-04-30,UCG IM Equity,60,0.26483
2025-05-01,UCG IM Equity,60,0.269749
2025-05-02,UCG IM Equity,60,0.273606
2025-05-05,UCG IM Equity,60,0.27656
2025-05-06,UCG IM Equity,60,0.273944
2025-05-07,UCG IM Equity,60,0.268774
2025-05-08,UCG IM Equity,60,0.269208
2025-05-09,UCG IM Equity,60,0.270911
2025-05-12,UCG IM Equity,60,0.266513
2025-05-13,UCG IM Equity,60,0.267524
2025-05-14,UCG IM Equity,60,0.271458
2025-05-15,UCG IM Equity,60,0.28049
2025-05-16,UCG IM Equity,60,0.278975
2025-05-19,UCG IM Equity,60,0.275257
2025-05-20,UCG IM Equity,60,0.273156
2025-05-21,UCG IM Equity,60,0.27349
2025-05-22,UCG IM Equity,60,0.280457
2025-05-23,UCG IM Equity,60,0.281974
2025-05-26,UCG IM Equity,60,0.27984
2025-05-27,UCG IM Equity,60,0.280548
2025-05-28,UCG IM Equity,60,0.27825
2025-05-29,UCG IM Equity,60,0.275207
2025-05-30,UCG IM Equity,60,0.275296
