date,ticker,window,realized_vol
2025-01-02,DBK GY Equity,60,
2025-01-03,DBK GY Equity,60,
2025-01-06,DBK GY Equity,60,
2025-01-07,DBK GY Equity,60,
2025-01-08,DBK GY Equity,60,
2025-01-09,DBK GY Equity,60,
2025-01-10,DBK GY Equity,60,
2025-01-13,DBK GY Equity,60,
2025-01-14,DBK GY Equity,60,
2025-01-15,DBK GY Equity,60,
2025-01-16,DBK GY Equity,60,
2025-01-17,DBK GY Equity,60,
2025-01-20,DBK GY Equity,60,
2025-01-21,DBK GY Equity,60,
2025-01-22,DBK GY Equity,60,
2025-01-23,DBK GY Equity,60,
2025-01-24,DBK GY Equity,60,
2025-01-27,DBK GY Equity,60,
2025-01-28,DBK GY Equity,60,
2025-01-29,DBK GY Equity,60,
2025-01-30,DBK GY Equity,60,
2025-01-31,DBK GY Equity,60,
2025-02-03,DBK GY Equity,60,
2025-02-04,DBK GY Equity,60,
2025-02-05,DBK GY Equity,60,
2025-02-06,DBK GY Equity,60,
2025-02-07,DBK GY Equity,60,
2025-02-10,DBK GY Equity,60,
2025-02-11,DBK GY Equity,60,
2025-02-12,DBK GY Equity,60,
2025-02-13,DBK GY Equity,60,
2025-02-14,DBK GY Equity,60,
2025-02-17,DBK GY Equity,60,
2025-02-18,DBK GY Equity,60,
2025-02-19,DBK GY Equity,60,
2025-02-20,DBK GY Equity,60,
2025-02-21,DBK GY Equity,60,
2025-02-24,DBK GY Equity,60,
2025-02-25,DBK GY Equity,60,
2025-02-26,DBK GY Equity,60,
2025-02-27,DBK GY Equity,60,
2025-02-28,DBK GY Equity,60,
2025-03-03,DBK GY Equity,60,
2025-03-04,DBK GY Equity,60,
2025-03-05,DBK GY Equity,60,
2025-03-06,DBK GY Equity,60,
2025-03-07,DBK GY Equity,60,
2025-03-10,DBK GY Equity,60,
2025-03-11,DBK GY Equity,60,
2025-03-12,DBK GY Equity,60,
2025-03-13,DBK GY Equity,60,
2025-03-14,DBK GY Equity,60,
2025-03-17,DBK GY Equity,60,
2025-03-18,DBK GY Equity,60,
2025-03-19,DBK GY Equity,60,
2025-03-20,DBK GY Equity,60,
2025-03-21,DBK GY Equity,60,
2025-03-24,DBK GY Equity,60,
2025-03-25,DBK GY Equity,60,
2025-03-26,DBK GY Equity,60,0.239244
2025-03-27,DBK GY Equity,60,0.238257
2025-03-28,DBK GY Equity,60,0.236056
2025-03-31,DBK GY Equity,60,0.234114
2025-04-01,DBK GY Equity,60,0.230896
2025-04-02,DBK GY Equity,60,0.233275
2025-04-03,DBK GY Equity,60,0.23379
2025-04-04,DBK GY Equity,60,0.233821
2025-04-07,DBK GY Equity,60,0.222187
2025-04-08,DBK GY Equity,60,0.221631
2025-04-09,DBK GY Equity,60,0.225635
2025-04-10,DBK GY Equity,60,0.223762
2025-04-11,DBK GY Equity,60,0.2152
2025-04-14,DBK GY Equity,60,0.214619
2025-04-15,DBK GY Equity,60,0.201988
2025-04-16,DBK GY Equity,60,0.2082
2025-04-17,DBK GY Equity,60,0.208722
2025-04-18,DBK GY Equity,60,0.205747
2025-04-21,DBK GY Equity,60,0.20444
2025-04-22,DBK GY Equity,60,0.20888
2025-04-23,DBK GY Equity,60,0.213377
2025-04-24,DBK GY Equity,60,0.214006
2025-04-25,DBK GY Equity,60,0.214179
2025-04-28,DBK GY Equity,60,0.213808
2025-04-29,DBK GY Equity,60,0.216138
2025-04-30,DBK GY Equity,60,0.224713
2025-05-01,DBK GY Equity,60,0.226393
2025-05-02,DBK GY Equity,60,0.226091
2025-05-05,DBK GY Equity,60,0.224135
2025-05-06,DBK GY Equity,60,0.224285
2025-05-07,DBK GY Equity,60,0.224364
2025-05-08,DBK GY Equity,60,0.224014
2025-05-09,DBK GY Equity,60,0.222746
2025-05-12,DBK GY Equity,60,0.223943
2025-05-13,DBK GY Equity,60,0.222377
2025-05-14,DBK GY Equity,60,0.225203
2025-05-15,DBK GY Equity,60,0.225472
2025-05-16,DBK GY Equity,60,0.22498
2025-05-19,DBK GY Equity,60,0.224477
2025-05-20,DBK GY Equity,60,0.230711
2025-05-21,DBK GY Equity,60,0.231674
2025-05-22,DBK GY Equity,60,0.232972
2025-05-23,DBK GY Equity,60,0.228789
2025-05-26,DBK GY Equity,60,0.235889
2025-05-27,DBK GY Equity,60,0.239172
2025-05-28,DBK GY Equity,60,0.24016
2025-05-29,DBK GY Equity,60,0.244915
2025-05-30,DBK GY Equity,60,0.246714
2025-06-02,DBK GY Equity,60,0.237769
2025-06-03,DBK GY Equity,60,0.238831
2025-06-04,DBK GY Equity,60,0.238487
2025-06-05,DBK GY Equity,60,0.235292
2025-06-06,DBK GY Equity,60,0.226193
2025-06-09,DBK GY Equity,60,0.225887
2025-06-10,DBK GY Equity,60,0.229519
2025-06-11,DBK GY Equity,60,0.229983
2025-06-12,DBK GY Equity,60,0.229489
2025-06-13,DBK GY Equity,60,0.229482
2025-06-16,DBK GY Equity,60,0.225313
2025-06-17,DBK GY Equity,60,0.225783
2025-06-18,DBK GY Equity,60,0.222572
2025-06-19,DBK GY Equity,60,0.224297
2025-06-20,DBK GY Equity,60,0.228367
2025-06-23,DBK GY Equity,60,0.224624
2025-06-24,DBK GY Equity,60,0.232269
2025-06-25,DBK GY Equity,60,0.232682
2025-06-26,DBK GY Equity,60,0.235454
2025-06-27,DBK GY Equity,60,0.235516
2025-06-30,DBK GY Equity,60,0.236045
2025-07-01,DBK GY Equity,60,0.234974
2025-07-02,DBK GY Equity,60,0.232375
2025-07-03,DBK GY Equity,60,0.232117
2025-07-04,DBK GY Equity,60,0.242472
2025-07-07,DBK GY Equity,60,0.247526
2025-07-08,DBK GY Equity,60,0.246676
2025-07-09,DBK GY Equity,60,0.240817
2025-07-10,DBK GY Equity,60,0.239399
2025-07-11,DBK GY Equity,60,0.237395
2025-07-14,DBK GY Equity,60,0.239015
2025-07-15,DBK GY Equity,60,0.231001
2025-07-16,DBK GY Equity,60,0.229267
2025-07-17,DBK GY Equity,60,0.22871
2025-07-18,DBK GY Equity,60,0.235474
2025-07-21,DBK GY Equity,60,0.240906
2025-07-22,DBK GY Equity,60,0.249901
2025-07-23,DBK GY Equity,60,0.246138
2025-07-24,DBK GY Equity,60,0.246189
2025-07-25,DBK GY Equity,60,0.247174
2025-07-28,DBK GY Equity,60,0.246451
2025-07-29,DBK GY Equity,60,0.245306
2025-07-30,DBK GY Equity,60,0.240163
2025-07-31,DBK GY Equity,60,0.241883
2025-08-01,DBK GY Equity,60,0.242643
2025-08-04,DBK GY Equity,60,0.242008
2025-08-05,DBK GY Equity,60,0.247251
2025-08-06,DBK GY Equity,60,0.245822
2025-08-07,DBK GY Equity,60,0.245821
2025-08-08,DBK GY Equity,60,0.246733
2025-08-11,DBK GY Equity,60,0.247743
2025-08-12,DBK GY Equity,60,0.255536
2025-08-13,DBK GY Equity,60,0.257494
2025-08-14,DBK GY Equity,60,0.258941
2025-08-15,DBK GY Equity,60,0.259586
2025-08-18,DBK GY Equity,60,0.257284
2025-08-19,DBK GY Equity,60,0.259375
2025-08-20,DBK GY Equity,60,0.259115
2025-08-21,DBK GY Equity,60,0.25532
2025-08-22,DBK GY Equity,60,0.25335
2025-08-25,DBK GY Equity,60,0.252556
2025-08-26,DBK GY Equity,60,0.252529
2025-08-27,DBK GY Equity,60,0.255956
2025-08-28,DBK GY Equity,60,0.258445
2025-08-29,DBK GY Equity,60,0.258103
2025-09-01,DBK GY Equity,60,0.258407
2025-09-02,DBK GY Equity,60,0.256049
2025-09-03,DBK GY Equity,60,0.257839
2025-09-04,DBK GY Equity,60,0.261284
2025-09-05,DBK GY Equity,60,0.265057
2025-09-08,DBK GY Equity,60,0.264866
2025-09-09,DBK GY Equity,60,0.264836
2025-09-10,DBK GY Equity,60,0.262994
2025-09-11,DBK GY Equity,60,0.260096
2025-09-12,DBK GY Equity,60,0.25779
2025-09-15,DBK GY Equity,60,0.260465
2025-09-16,DBK GY Equity,60,0.256244
2025-09-17,DBK GY Equity,60,0.257807
2025-09-18,DBK GY Equity,60,0.26182
2025-09-19,DBK GY Equity,60,0.263473
2025-09-22,DBK GY Equity,60,0.26518
