date,ticker,window,realized_vol
2025-01-02,ACA FP Equity,60,
2025-01-03,ACA FP Equity,60,
2025-01-06,ACA FP Equity,60,
2025-01-07,ACA FP Equity,60,
2025-01-08,ACA FP Equity,60,
2025-01-09,ACA FP Equity,60,
2025-01-10,ACA FP Equity,60,
2025-01-13,ACA FP Equity,60,
2025-01-14,ACA FP Equity,60,
2025-01-15,ACA FP Equity,60,
2025-01-16,ACA FP Equity,60,
2025-01-17,ACA FP Equity,60,
2025-01-20,ACA FP Equity,60,
2025-01-21,ACA FP Equity,60,
2025-01-22,ACA FP Equity,60,
2025-01-23,ACA FP Equity,60,
2025-01-24,ACA FP Equity,60,
2025-01-27,ACA FP Equity,60,
2025-01-28,ACA FP Equity,60,
2025-01-29,ACA FP Equity,60,
2025-01-30,ACA FP Equity,60,
2025-01-31,ACA FP Equity,60,
2025-02-03,ACA FP Equity,60,
2025-02-04,ACA FP Equity,60,
2025-02-05,ACA FP Equity,60,
2025-02-06,ACA FP Equity,60,
2025-02-07,ACA FP Equity,60,
2025-02-10,ACA FP Equity,60,
2025-02-11,ACA FP Equity,60,
2025-02-12,ACA FP Equity,60,
2025-02-13,ACA FP Equity,60,
2025-02-14,ACA FP Equity,60,
2025-02-17,ACA FP Equity,60,
2025-02-18,ACA FP Equity,60,
2025-02-19,ACA FP Equity,60,
2025-02-20,ACA FP Equity,60,
2025-02-21,ACA FP Equity,60,
2025-02-24,ACA FP Equity,60,
2025-02-25,ACA FP Equity,60,
2025-02-26,ACA FP Equity,60,
2025-02-27,ACA FP Equity,60,
2025-02-28,ACA FP Equity,60,
2025-03-03,ACA FP Equity,60,
2025-03-04,ACA FP Equity,60,
2025-03-05,ACA FP Equity,60,
2025-03-06,ACA FP Equity,60,
2025-03-07,ACA FP Equity,60,
2025-03-10,ACA FP Equity,60,
2025-03-11,ACA FP Equity,60,
2025-03-12,ACA FP Equity,60,
2025-03-13,ACA FP Equity,60,
2025-03-14,ACA FP Equity,60,
2025-03-17,ACA FP Equity,60,
2025-03-18,ACA FP Equity,60,
2025-03-19,ACA FP Equity,60,
2025-03-20,ACA FP Equity,60,
2025-03-21,ACA FP Equity,60,
2025-03-24,ACA FP Equity,60,
2025-03-25,ACA FP Equity,60,
2025-03-26,ACA FP Equity,60,0.207028
2025-03-27,ACA FP Equity,60,0.207869
2025-03-28,ACA FP Equity,60,0.201878
2025-03-31,ACA FP Equity,60,0.202312
2025-04-01,ACA FP Equity,60,0.202928
2025-04-02,ACA FP Equity,60,0.20292
2025-04-03,ACA FP Equity,60,0.200857
2025-04-04,ACA FP Equity,60,0.198308
2025-04-07,ACA FP Equity,60,0.198019
2025-04-08,ACA FP Equity,60,0.202373
2025-04-09,ACA FP Equity,60,0.202692
2025-04-10,ACA FP Equity,60,0.202715
2025-04-11,ACA FP Equity,60,0.193396
2025-04-14,ACA FP Equity,60,0.194725
2025-04-15,ACA FP Equity,60,0.19279
2025-04-16,ACA FP Equity,60,0.196808
2025-04-17,ACA FP Equity,60,0.193958
2025-04-18,ACA FP Equity,60,0.193493
2025-04-21,ACA FP Equity,60,0.196165
2025-04-22,ACA FP Equity,60,0.1939
2025-04-23,ACA FP Equity,60,0.195977
2025-04-24,ACA FP Equity,60,0.1884
2025-04-25,ACA FP Equity,60,0.18575
2025-04-28,ACA FP Equity,60,0.185153
2025-04-29,ACA FP Equity,60,0.19571
2025-04-30,ACA FP Equity,60,0.195093
2025-05-01,ACA FP Equity,60,0.192675
2025-05-02,ACA FP Equity,60,0.192963
2025-05-05,ACA FP Equity,60,0.192916
2025-05-06,ACA FP Equity,60,0.185285
2025-05-07,ACA FP Equity,60,0.184172
2025-05-08,ACA FP Equity,60,0.192601
2025-05-09,ACA FP Equity,60,0.191667
2025-05-12,ACA FP Equity,60,0.196139
2025-05-13,ACA FP Equity,60,0.195493
2025-05-14,ACA FP Equity,60,0.195851
2025-05-15,ACA FP Equity,60,0.198056
2025-05-16,ACA FP Equity,60,0.19123
2025-05-19,ACA FP Equity,60,0.191185
2025-05-20,ACA FP Equity,60,0.191845
2025-05-21,ACA FP Equity,60,0.206259
2025-05-22,ACA FP Equity,60,0.204254
2025-05-23,ACA FP Equity,60,0.204543
2025-05-26,ACA FP Equity,60,0.204405
2025-05-27,ACA FP Equity,60,0.205095
2025-05-28,ACA FP Equity,60,0.204849
2025-05-29,ACA FP Equity,60,0.204816
2025-05-30,ACA FP Equity,60,0.20654
2025-06-02,ACA FP Equity,60,0.207609
2025-06-03,ACA FP Equity,60,0.205068
2025-06-04,ACA FP Equity,60,0.205209
2025-06-05,ACA FP Equity,60,0.205175
2025-06-06,ACA FP Equity,60,0.20386
2025-06-09,ACA FP Equity,60,0.205885
2025-06-10,ACA FP Equity,60,0.205883
2025-06-11,ACA FP Equity,60,0.209463
2025-06-12,ACA FP Equity,60,0.207371
2025-06-13,ACA FP Equity,60,0.203801
2025-06-16,ACA FP Equity,60,0.20399
2025-06-17,ACA FP Equity,60,0.203517
2025-06-18,ACA FP Equity,60,0.202449
2025-06-19,ACA FP Equity,60,0.204893
2025-06-20,ACA FP Equity,60,0.21054
2025-06-23,ACA FP Equity,60,0.21264
2025-06-24,ACA FP Equity,60,0.211965
2025-06-25,ACA FP Equity,60,0.212424
2025-06-26,ACA FP Equity,60,0.21202
2025-06-27,ACA FP Equity,60,0.212149
2025-06-30,ACA FP Equity,60,0.21692
2025-07-01,ACA FP Equity,60,0.213058
