date,ticker,window,realized_vol
2025-01-02,SAN SQ Equity,60,
2025-01-03,SAN SQ Equity,60,
2025-01-06,SAN SQ Equity,60,
2025-01-07,SAN SQ Equity,60,
2025-01-08,SAN SQ Equity,60,
2025-01-09,SAN SQ Equity,60,
2025-01-10,SAN SQ Equity,60,
2025-01-13,SAN SQ Equity,60,
2025-01-14,SAN SQ Equity,60,
2025-01-15,SAN SQ Equity,60,
2025-01-16,SAN SQ Equity,60,
2025-01-17,SAN SQ Equity,60,
2025-01-20,SAN SQ Equity,60,
2025-01-21,SAN SQ Equity,60,
2025-01-22,SAN SQ Equity,60,
2025-01-23,SAN SQ Equity,60,
2025-01-24,SAN SQ Equity,60,
2025-01-27,SAN SQ Equity,60,
2025-01-28,SAN SQ Equity,60,
2025-01-29,SAN SQ Equity,60,
2025-01-30,SAN SQ Equity,60,
2025-01-31,SAN SQ Equity,60,
2025-02-03,SAN SQ Equity,60,
2025-02-04,SAN SQ Equity,60,
2025-02-05,SAN SQ Equity,60,
2025-02-06,SAN SQ Equity,60,
2025-02-07,SAN SQ Equity,60,
2025-02-10,SAN SQ Equity,60,
2025-02-11,SAN SQ Equity,60,
2025-02-12,SAN SQ Equity,60,
2025-02-13,SAN SQ Equity,60,
2025-02-14,SAN SQ Equity,60,
2025-02-17,SAN SQ Equity,60,
2025-02-18,SAN SQ Equity,60,
2025-02-19,SAN SQ Equity,60,
2025-02-20,SAN SQ Equity,60,
2025-02-21,SAN SQ Equity,60,
2025-02-24,SAN SQ Equity,60,
2025-02-25,SAN SQ Equity,60,
2025-02-26,SAN SQ Equity,60,
2025-02-27,SAN SQ Equity,60,
2025-02-28,SAN SQ Equity,60,
2025-03-03,SAN SQ Equity,60,
2025-03-04,SAN SQ Equity,60,
2025-03-05,SAN SQ Equity,60,
2025-03-06,SAN SQ Equity,60,
2025-03-07,SAN SQ Equity,60,
2025-03-10,SAN SQ Equity,60,
2025-03-11,SAN SQ Equity,60,
2025-03-12,SAN SQ Equity,60,
2025-03-13,SAN SQ Equity,60,
2025-03-14,SAN SQ Equity,60,
2025-03-17,SAN SQ Equity,60,
2025-03-18,SAN SQ Equity,60,
2025-03-19,SAN SQ Equity,60,
2025-03-20,SAN SQ Equity,60,
2025-03-21,SAN SQ Equity,60,
2025-03-24,SAN SQ Equity,60,
2025-03-25,SAN SQ Equity,60,
2025-03-26,SAN SQ Equity,60,0.171075
2025-03-27,SAN SQ Equity,60,0.171678
2025-03-28,SAN SQ Equity,60,0.17825
2025-03-31,SAN SQ Equity,60,0.185462
2025-04-01,SAN SQ Equity,60,0.183623
2025-04-02,SAN SQ Equity,60,0.183109
2025-04-03,SAN SQ Equity,60,0.184857
2025-04-04,SAN SQ Equity,60,0.18443
2025-04-07,SAN SQ Equity,60,0.185468
2025-04-08,SAN SQ Equity,60,0.184624
2025-04-09,SAN SQ Equity,60,0.183287
2025-04-10,SAN SQ Equity,60,0.186818
2025-04-11,SAN SQ Equity,60,0.189506
2025-04-14,SAN SQ Equity,60,0.188734
2025-04-15,SAN SQ Equity,60,0.190302
2025-04-16,SAN SQ Equity,60,0.190337
2025-04-17,SAN SQ Equity,60,0.193084
2025-04-18,SAN SQ Equity,60,0.189235
2025-04-21,SAN SQ Equity,60,0.18823
2025-04-22,SAN SQ Equity,60,0.187428
2025-04-23,SAN SQ Equity,60,0.177208
2025-04-24,SAN SQ Equity,60,0.181592
2025-04-25,SAN SQ Equity,60,0.182235
2025-04-28,SAN SQ Equity,60,0.181884
2025-04-29,SAN SQ Equity,60,0.181958
2025-04-30,SAN SQ Equity,60,0.186957
2025-05-01,SAN SQ Equity,60,0.18667
2025-05-02,SAN SQ Equity,60,0.184917
2025-05-05,SAN SQ Equity,60,0.185536
2025-05-06,SAN SQ Equity,60,0.189731
2025-05-07,SAN SQ Equity,60,0.187845
2025-05-08,SAN SQ Equity,60,0.188906
2025-05-09,SAN SQ Equity,60,0.189597
2025-05-12,SAN SQ Equity,60,0.190029
2025-05-13,SAN SQ Equity,60,0.189782
2025-05-14,SAN SQ Equity,60,0.189001
2025-05-15,SAN SQ Equity,60,0.192772
2025-05-16,SAN SQ Equity,60,0.192782
2025-05-19,SAN SQ Equity,60,0.193036
2025-05-20,SAN SQ Equity,60,0.19304
2025-05-21,SAN SQ Equity,60,0.194318
2025-05-22,SAN SQ Equity,60,0.1961
2025-05-23,SAN SQ Equity,60,0.196133
2025-05-26,SAN SQ Equity,60,0.196412
2025-05-27,SAN SQ Equity,60,0.200582
2025-05-28,SAN SQ Equity,60,0.201224
2025-05-29,SAN SQ Equity,60,0.19555
2025-05-30,SAN SQ Equity,60,0.195253
2025-06-02,SAN SQ Equity,60,0.199357
2025-06-03,SAN SQ Equity,60,0.198497
2025-06-04,SAN SQ Equity,60,0.197098
2025-06-05,SAN SQ Equity,60,0.195089
2025-06-06,SAN SQ Equity,60,0.197666
2025-06-09,SAN SQ Equity,60,0.197954
2025-06-10,SAN SQ Equity,60,0.192166
2025-06-11,SAN SQ Equity,60,0.193467
2025-06-12,SAN SQ Equity,60,0.19124
2025-06-13,SAN SQ Equity,60,0.187512
2025-06-16,SAN SQ Equity,60,0.187305
2025-06-17,SAN SQ Equity,60,0.185206
2025-06-18,SAN SQ Equity,60,0.188309
2025-06-19,SAN SQ Equity,60,0.189674
2025-06-20,SAN SQ Equity,60,0.1855
2025-06-23,SAN SQ Equity,60,0.180913
2025-06-24,SAN SQ Equity,60,0.189614
2025-06-25,SAN SQ Equity,60,0.190169
2025-06-26,SAN SQ Equity,60,0.188355
